activity_id,campaign_id,person_id,activity_type,timestamp,detail
4760,10.0,2418.0,email_click,2024-01-13 07:36:00,unknown
4761,3.0,4016.0,web_visit,01-03-2024 16:09,
4762,9.0,4022.0,web-visit,29/01/2024 14:01,tracking lost
4763,9.0,4704.0,email_open,01-18-2024 18:38,
4764,14.0,1633.0,email_click,07/01/2024 15:32,
4765,11.0,1350.0,,01-06-2024 02:34,unknown
4766,3.0,1787.0,EMAIL_CLICK,2024-01-05 02:37:00,unknown
4767,4.0,3471.0,email_open,01-27-2024 09:35,Firefox
4768,14.0,4748.0,form_fill,01-14-2024 08:49,Firefox
4769,15.0,2270.0,email_click,2024-01-04 19:29:00,
4770,3.0,2953.0,,01-21-2024 11:11,utm=xyz
4771,11.0,3000.0,email_open,2024-01-25 14:39:00,unknown
4772,10.0,4184.0,web_visit,30/01/2024 16:53,
4773,12.0,2450.0,,2024-01-25 20:10:00,unknown
4774,8.0,1597.0,web-visit,06/01/2024 07:29,
4775,13.0,4414.0,Email Open,15/01/2024 00:02,Firefox
4776,8.0,4253.0,Email Open,23/01/2024 20:32,utm=xyz
4777,7.0,4474.0,FORMFILL,14/01/2024 01:19,Browser: Chrome
4778,11.0,1716.0,FORMFILL,01-22-2024 05:52,
4779,5.0,3450.0,Email Open,01-22-2024 02:30,Browser: Chrome
4780,15.0,2077.0,,2024-01-05 14:22:00,Browser: Chrome
4781,12.0,1328.0,web-visit,2024-01-15 09:43:00,
4782,9.0,1568.0,FORMFILL,01-20-2024 08:41,
4783,8.0,3365.0,web-visit,01-26-2024 11:55,utm=xyz
4784,13.0,3288.0,web_visit,08/01/2024 04:01,Browser: Chrome
4785,14.0,1465.0,form_fill,2024-01-22 18:22:00,Browser: Chrome
4786,5.0,4659.0,Email Open,01-13-2024 04:27,
4787,9.0,4250.0,form_fill,09/01/2024 16:25,
4788,6.0,1131.0,EMAIL_CLICK,01-09-2024 13:05,unknown
4789,3.0,2679.0,FORMFILL,02/01/2024 06:07,unknown
4790,3.0,3829.0,Email Open,2024-01-15 13:15:00,utm=xyz
4791,11.0,2029.0,FORMFILL,06/01/2024 07:01,tracking lost
4792,15.0,3771.0,EMAIL_CLICK,01-10-2024 11:01,unknown
4793,14.0,4867.0,web_visit,02/01/2024 17:20,
4794,7.0,2048.0,Email Open,01-25-2024 09:36,
4795,3.0,1714.0,,2024-01-17 13:07:00,
4796,6.0,4183.0,email_open,09/01/2024 12:03,tracking lost
4797,11.0,4298.0,web_visit,01-07-2024 06:25,
4798,8.0,4563.0,web_visit,2024-01-05 17:27:00,utm=xyz
4799,10.0,3330.0,web-visit,01-19-2024 20:49,unknown
4800,4.0,1270.0,,13/01/2024 14:54,Firefox
4801,7.0,2596.0,Email Open,02/01/2024 22:20,Firefox
4802,9.0,4985.0,form_fill,23/01/2024 21:14,utm=xyz
4803,11.0,3016.0,email_open,01-01-2024 07:39,
4804,9.0,2381.0,web-visit,09/01/2024 12:11,Browser: Chrome
4805,8.0,1316.0,email_open,2024-01-26 04:27:00,unknown
4806,1.0,3158.0,EMAIL_CLICK,01-22-2024 01:34,
4807,8.0,4143.0,email_click,2024-01-12 14:47:00,unknown
4808,2.0,2481.0,form_fill,01-30-2024 00:26,
4809,7.0,2932.0,form_fill,2024-01-06 00:21:00,
4810,2.0,2881.0,EMAIL_CLICK,22/01/2024 06:48,unknown
4811,13.0,3299.0,,26/01/2024 09:25,unknown
4812,6.0,3047.0,email_open,2024-01-08 22:43:00,tracking lost
4813,4.0,1256.0,EMAIL_CLICK,01-21-2024 15:17,Browser: Chrome
4814,8.0,2432.0,,01-16-2024 20:08,
4815,10.0,4800.0,web-visit,2024-01-08 11:29:00,
4816,9.0,4537.0,,28/01/2024 09:11,
4817,14.0,2303.0,web_visit,02/01/2024 00:56,
4818,12.0,1688.0,Email Open,2024-01-08 11:51:00,Browser: Chrome
4819,2.0,4232.0,Email Open,01-03-2024 00:19,tracking lost
4820,5.0,3165.0,email_click,03/01/2024 00:18,
4821,13.0,4455.0,email_open,2024-01-04 22:17:00,Firefox
4822,9.0,2775.0,web-visit,22/01/2024 06:18,
4823,9.0,4789.0,EMAIL_CLICK,2024-01-05 17:02:00,
4824,5.0,1136.0,FORMFILL,2024-01-24 17:23:00,Firefox
4825,13.0,4451.0,web_visit,01-21-2024 17:38,Firefox
4826,13.0,2756.0,web-visit,2024-01-26 00:13:00,tracking lost
4827,10.0,3666.0,web-visit,2024-01-19 23:58:00,
4828,6.0,2608.0,EMAIL_CLICK,01-14-2024 01:11,Firefox
4829,12.0,1635.0,email_open,2024-01-15 00:37:00,
4830,1.0,1511.0,email_click,30/01/2024 20:19,
4831,15.0,2230.0,Email Open,14/01/2024 07:41,
4832,5.0,2814.0,Email Open,01-05-2024 01:29,unknown
4833,15.0,1662.0,email_open,01-11-2024 02:48,
4834,6.0,2434.0,EMAIL_CLICK,2024-01-28 21:33:00,
4835,4.0,1768.0,email_click,01-01-2024 20:09,utm=xyz
4836,3.0,2544.0,,21/01/2024 05:49,
4837,5.0,4553.0,web_visit,2024-01-18 08:01:00,
4838,1.0,3844.0,EMAIL_CLICK,13/01/2024 20:59,tracking lost
4839,5.0,1265.0,email_click,01-10-2024 18:31,Firefox
4840,13.0,1995.0,FORMFILL,01-05-2024 06:28,Firefox
4841,1.0,4490.0,,06/01/2024 02:29,unknown
4842,14.0,3807.0,Email Open,01-28-2024 18:52,
4843,12.0,3053.0,web_visit,2024-01-14 16:52:00,Browser: Chrome
4844,9.0,3978.0,web-visit,2024-01-26 18:55:00,Firefox
4845,7.0,4746.0,web-visit,25/01/2024 00:21,Browser: Chrome
4846,6.0,3159.0,web-visit,29/01/2024 02:48,tracking lost
4847,6.0,1150.0,,2024-01-02 17:30:00,
4848,4.0,2651.0,EMAIL_CLICK,01-17-2024 10:12,
4849,1.0,4418.0,email_open,01-23-2024 16:46,tracking lost
4850,10.0,1033.0,form_fill,10/01/2024 15:07,tracking lost
4851,13.0,1714.0,EMAIL_CLICK,2024-01-28 21:04:00,unknown
4852,9.0,1378.0,Email Open,01-12-2024 15:08,Firefox
4853,1.0,1760.0,form_fill,2024-01-02 10:10:00,Firefox
4854,14.0,2315.0,web-visit,20/01/2024 06:19,unknown
4855,2.0,3641.0,web_visit,2024-01-10 10:51:00,Browser: Chrome
4856,2.0,4359.0,EMAIL_CLICK,01-19-2024 12:13,Browser: Chrome
4857,7.0,4221.0,,02/01/2024 14:23,Firefox
4858,15.0,1441.0,FORMFILL,23/01/2024 09:39,utm=xyz
4859,10.0,1899.0,,2024-01-24 06:57:00,
4860,6.0,3471.0,,2024-01-26 04:54:00,
4861,8.0,2746.0,web_visit,2024-01-17 02:01:00,
4862,12.0,4614.0,,01-25-2024 08:32,Firefox
4863,9.0,3543.0,FORMFILL,2024-01-23 22:42:00,tracking lost
4864,2.0,2658.0,web-visit,09/01/2024 05:46,
4865,15.0,2280.0,FORMFILL,12/01/2024 02:51,
4866,9.0,3515.0,Email Open,01-08-2024 16:01,
4867,14.0,1359.0,,10/01/2024 09:32,
4868,13.0,3730.0,form_fill,01-14-2024 08:59,
4869,1.0,1073.0,EMAIL_CLICK,01-01-2024 20:32,Firefox
4870,6.0,3084.0,,26/01/2024 21:46,
4871,13.0,2516.0,web_visit,2024-01-15 06:29:00,tracking lost
4872,4.0,1818.0,EMAIL_CLICK,2024-01-15 13:32:00,Browser: Chrome
4873,6.0,3359.0,form_fill,2024-01-18 23:50:00,Browser: Chrome
4874,2.0,4711.0,,2024-01-01 11:06:00,
4875,12.0,4218.0,email_click,01-19-2024 10:14,Browser: Chrome
4876,9.0,2666.0,form_fill,01-27-2024 22:04,Firefox
4877,3.0,1864.0,FORMFILL,2024-01-27 07:44:00,Browser: Chrome
4878,6.0,1732.0,Email Open,01/01/2024 16:42,Firefox
4879,14.0,3517.0,web_visit,2024-01-12 14:44:00,
4880,7.0,1366.0,email_click,28/01/2024 15:58,
4881,7.0,1308.0,email_click,01-10-2024 22:09,Firefox
4882,2.0,4237.0,email_click,09/01/2024 04:35,
4883,9.0,4283.0,web-visit,2024-01-08 16:10:00,
4884,13.0,3965.0,,01-06-2024 09:05,
4885,5.0,3908.0,FORMFILL,2024-01-23 13:19:00,utm=xyz
4886,3.0,1178.0,FORMFILL,01-10-2024 12:00,unknown
4887,8.0,3963.0,email_click,01-18-2024 00:35,unknown
4888,14.0,2042.0,web-visit,08/01/2024 19:47,tracking lost
4889,4.0,3703.0,FORMFILL,21/01/2024 09:14,utm=xyz
4890,2.0,4893.0,FORMFILL,30/01/2024 20:33,Firefox
4891,1.0,2163.0,,01-01-2024 05:07,
4892,12.0,4760.0,web-visit,2024-01-05 19:40:00,
4893,12.0,3859.0,email_open,01-28-2024 10:30,Browser: Chrome
4894,2.0,3138.0,FORMFILL,2024-01-30 08:15:00,
4895,9.0,1180.0,Email Open,08/01/2024 05:39,unknown
4896,4.0,2619.0,form_fill,01-21-2024 17:40,
4897,2.0,3308.0,form_fill,01-26-2024 13:19,
4898,4.0,4879.0,email_click,01-12-2024 05:10,
4899,14.0,4840.0,email_open,01-05-2024 01:34,
4900,2.0,1524.0,,2024-01-25 14:53:00,Browser: Chrome
4901,5.0,3880.0,email_open,15/01/2024 12:50,unknown
4902,5.0,4249.0,email_click,15/01/2024 23:57,
4903,8.0,1192.0,web-visit,01-30-2024 15:17,Browser: Chrome
4904,4.0,2373.0,email_click,01-22-2024 08:35,unknown
4905,14.0,4711.0,Email Open,2024-01-01 01:22:00,unknown
4906,4.0,3592.0,web_visit,15/01/2024 15:54,unknown
4907,1.0,1340.0,,01-29-2024 01:12,tracking lost
4908,3.0,4234.0,email_open,2024-01-11 06:02:00,tracking lost
4909,10.0,1533.0,EMAIL_CLICK,2024-01-02 12:16:00,tracking lost
4910,13.0,4269.0,web-visit,06/01/2024 22:56,unknown
4911,4.0,4466.0,form_fill,01-04-2024 15:55,unknown
4912,13.0,1653.0,FORMFILL,01-08-2024 02:39,Firefox
4913,2.0,1235.0,form_fill,2024-01-18 10:27:00,
4914,15.0,3310.0,,11/01/2024 19:41,tracking lost
4915,5.0,4518.0,email_click,02/01/2024 02:35,
4916,3.0,2437.0,EMAIL_CLICK,13/01/2024 08:47,Browser: Chrome
4917,7.0,4356.0,,01-06-2024 14:03,utm=xyz
4918,14.0,2852.0,email_click,01-04-2024 04:44,tracking lost
4919,14.0,4246.0,email_open,2024-01-02 03:39:00,unknown
4920,15.0,1761.0,EMAIL_CLICK,2024-01-04 17:58:00,
4921,10.0,2544.0,web-visit,2024-01-16 21:40:00,Browser: Chrome
4922,1.0,4053.0,web-visit,19/01/2024 01:30,Browser: Chrome
4923,10.0,3191.0,FORMFILL,09/01/2024 15:45,unknown
4924,11.0,1847.0,form_fill,30/01/2024 16:28,
4925,14.0,1951.0,form_fill,19/01/2024 07:16,
4926,10.0,1662.0,email_open,29/01/2024 07:49,
4927,5.0,2903.0,web-visit,22/01/2024 08:47,tracking lost
4928,1.0,2815.0,web_visit,01-08-2024 01:11,utm=xyz
4929,12.0,1446.0,web_visit,2024-01-06 15:35:00,
4930,4.0,1091.0,form_fill,09/01/2024 08:13,tracking lost
4931,7.0,4587.0,email_open,2024-01-18 19:03:00,
4932,13.0,4231.0,web-visit,14/01/2024 09:59,utm=xyz
4933,3.0,4122.0,EMAIL_CLICK,15/01/2024 14:54,
4934,12.0,1009.0,Email Open,2024-01-23 06:10:00,utm=xyz
4935,13.0,4082.0,FORMFILL,2024-01-19 11:31:00,utm=xyz
4936,2.0,3561.0,FORMFILL,01-02-2024 16:07,
4937,3.0,3759.0,web-visit,01-11-2024 23:54,
4938,15.0,1188.0,email_open,2024-01-12 22:39:00,Firefox
4939,10.0,4654.0,EMAIL_CLICK,13/01/2024 14:32,
4940,2.0,2461.0,email_click,06/01/2024 11:02,
4941,11.0,4165.0,web_visit,01-19-2024 17:07,
4942,13.0,3617.0,email_click,29/01/2024 12:24,tracking lost
4943,6.0,2071.0,Email Open,2024-01-23 05:38:00,
4944,5.0,4458.0,form_fill,2024-01-18 21:49:00,
4945,5.0,3655.0,email_click,2024-01-16 20:01:00,Browser: Chrome
4946,13.0,2464.0,,01/01/2024 20:41,Browser: Chrome
4947,8.0,3270.0,,2024-01-13 00:15:00,
4948,14.0,1302.0,,05/01/2024 23:39,tracking lost
4949,8.0,4603.0,email_open,01-15-2024 04:45,tracking lost
4950,5.0,2561.0,web-visit,01-13-2024 20:54,Firefox
4951,5.0,3370.0,EMAIL_CLICK,28/01/2024 11:07,Firefox
4952,10.0,4727.0,web_visit,2024-01-17 06:45:00,Browser: Chrome
4953,6.0,2813.0,form_fill,2024-01-18 23:00:00,
4954,3.0,3304.0,Email Open,11/01/2024 20:19,Firefox
4955,4.0,3116.0,Email Open,12/01/2024 07:09,tracking lost
4956,1.0,4318.0,Email Open,22/01/2024 12:53,
4957,6.0,1937.0,email_open,01-08-2024 08:10,utm=xyz
4958,14.0,4585.0,web-visit,01-30-2024 23:42,
4959,8.0,1706.0,form_fill,01-15-2024 01:06,
4960,15.0,4011.0,EMAIL_CLICK,01-22-2024 07:01,
4961,13.0,4206.0,FORMFILL,01-19-2024 03:05,
4962,6.0,3096.0,EMAIL_CLICK,01-03-2024 18:25,tracking lost
4963,12.0,3652.0,email_open,2024-01-30 12:31:00,
4964,12.0,3469.0,web_visit,2024-01-29 03:31:00,
4965,5.0,4132.0,web-visit,02/01/2024 09:50,utm=xyz
4966,9.0,1542.0,email_open,01-25-2024 17:38,
4967,10.0,1354.0,form_fill,11/01/2024 17:38,
4968,1.0,3731.0,,01-01-2024 13:49,
4969,10.0,4610.0,EMAIL_CLICK,01-23-2024 06:50,Firefox
4970,4.0,3950.0,form_fill,2024-01-04 01:15:00,
4971,1.0,1713.0,,2024-01-19 17:59:00,tracking lost
4972,11.0,4126.0,form_fill,19/01/2024 18:02,
4973,5.0,3645.0,Email Open,2024-01-28 17:44:00,utm=xyz
4974,8.0,1053.0,web-visit,2024-01-20 18:46:00,Browser: Chrome
4975,14.0,1199.0,email_open,2024-01-18 02:56:00,unknown
4976,2.0,1862.0,email_open,2024-01-25 00:24:00,
4977,11.0,4009.0,web-visit,07/01/2024 15:47,
4978,12.0,3707.0,EMAIL_CLICK,27/01/2024 11:56,
4979,9.0,1796.0,email_open,29/01/2024 03:55,
4980,3.0,4466.0,email_open,28/01/2024 14:52,tracking lost
4981,12.0,4720.0,email_click,01-12-2024 18:50,
4982,2.0,4578.0,form_fill,28/01/2024 11:03,utm=xyz
4983,7.0,2311.0,FORMFILL,2024-01-30 14:33:00,Firefox
4984,8.0,4442.0,form_fill,2024-01-14 09:34:00,tracking lost
4985,4.0,3662.0,web-visit,17/01/2024 23:27,Browser: Chrome
4986,1.0,3488.0,email_open,2024-01-06 19:55:00,
4987,3.0,3666.0,form_fill,21/01/2024 20:38,Firefox
4988,13.0,4192.0,email_open,12/01/2024 23:02,
4989,11.0,1167.0,FORMFILL,2024-01-25 15:13:00,Browser: Chrome
4990,5.0,1301.0,email_open,21/01/2024 20:24,utm=xyz
4991,14.0,4019.0,web-visit,2024-01-19 21:54:00,
4992,12.0,2827.0,EMAIL_CLICK,01-03-2024 01:40,tracking lost
4993,4.0,4277.0,web_visit,01-22-2024 22:51,
4994,2.0,4181.0,web_visit,2024-01-19 19:31:00,
4995,13.0,4586.0,,2024-01-02 22:40:00,
4996,2.0,3069.0,FORMFILL,03/01/2024 00:11,
4997,4.0,1855.0,EMAIL_CLICK,2024-01-26 23:35:00,Firefox
4998,2.0,2420.0,web_visit,2024-01-02 22:42:00,Browser: Chrome
4999,10.0,1343.0,email_click,01-07-2024 19:48,Browser: Chrome
5000,11.0,4977.0,,01-09-2024 10:49,utm=xyz
5001,1.0,1438.0,web_visit,2024-01-04 19:16:00,
5002,9.0,4583.0,web-visit,23/01/2024 16:39,
5003,2.0,4502.0,web_visit,2024-01-03 15:23:00,Firefox
5004,8.0,1261.0,email_open,01-15-2024 07:02,
5005,3.0,1894.0,email_click,2024-01-08 11:36:00,tracking lost
5006,13.0,1749.0,EMAIL_CLICK,2024-01-01 15:32:00,
5007,11.0,3666.0,email_click,12/01/2024 20:49,
5008,13.0,4690.0,,04/01/2024 09:01,
5009,11.0,2827.0,email_click,2024-01-02 09:48:00,utm=xyz
5010,3.0,1358.0,,01-12-2024 12:29,tracking lost
5011,7.0,1901.0,email_click,2024-01-02 02:33:00,
5012,13.0,2589.0,Email Open,30/01/2024 20:10,
5013,3.0,2716.0,form_fill,2024-01-01 11:51:00,Firefox
5014,10.0,1448.0,web-visit,01-19-2024 11:19,
5015,9.0,1596.0,email_open,23/01/2024 07:04,
5016,2.0,2316.0,EMAIL_CLICK,02/01/2024 19:08,unknown
5017,9.0,1814.0,email_open,2024-01-28 02:27:00,
5018,9.0,1628.0,web-visit,01-23-2024 19:43,unknown
5019,5.0,4478.0,email_open,01-04-2024 22:57,tracking lost
5020,7.0,4576.0,FORMFILL,2024-01-18 18:35:00,
5021,10.0,3994.0,web-visit,2024-01-24 21:07:00,Firefox
5022,12.0,3949.0,Email Open,2024-01-18 18:48:00,
5023,9.0,4900.0,web_visit,2024-01-05 16:39:00,
5024,8.0,1598.0,,01-06-2024 23:34,utm=xyz
5025,6.0,2354.0,EMAIL_CLICK,2024-01-28 15:37:00,
5026,13.0,3797.0,email_click,2024-01-21 12:00:00,
5027,10.0,2257.0,form_fill,2024-01-05 09:49:00,utm=xyz
5028,15.0,2997.0,email_open,01-06-2024 10:13,
5029,13.0,4119.0,form_fill,2024-01-27 07:02:00,
5030,11.0,1354.0,,17/01/2024 00:55,Firefox
5031,9.0,4781.0,Email Open,01-14-2024 00:54,Firefox
5032,10.0,1803.0,email_click,2024-01-08 13:15:00,utm=xyz
5033,1.0,1358.0,web-visit,01-05-2024 15:08,Firefox
5034,9.0,3592.0,form_fill,2024-01-24 14:08:00,Firefox
5035,7.0,1814.0,FORMFILL,01-19-2024 12:25,
5036,4.0,4024.0,form_fill,14/01/2024 01:45,
5037,8.0,2696.0,EMAIL_CLICK,05/01/2024 02:50,unknown
5038,12.0,4342.0,form_fill,01-16-2024 19:31,unknown
5039,9.0,2452.0,web-visit,01-04-2024 07:22,
5040,7.0,1246.0,web-visit,2024-01-12 10:55:00,
5041,10.0,1947.0,Email Open,07/01/2024 00:47,
5042,15.0,1999.0,email_open,2024-01-29 20:57:00,
5043,10.0,4364.0,email_click,2024-01-11 04:28:00,
5044,11.0,1646.0,EMAIL_CLICK,01-05-2024 02:38,
5045,2.0,4300.0,email_click,08/01/2024 14:25,utm=xyz
5046,14.0,4010.0,form_fill,2024-01-23 10:50:00,Firefox
5047,3.0,3220.0,EMAIL_CLICK,26/01/2024 22:30,utm=xyz
5048,10.0,4896.0,web_visit,01/01/2024 11:16,Browser: Chrome
5049,1.0,4585.0,,01-10-2024 12:12,tracking lost
5050,7.0,2689.0,email_open,01-13-2024 05:36,Browser: Chrome
5051,5.0,4818.0,form_fill,2024-01-06 20:52:00,
5052,10.0,4932.0,form_fill,26/01/2024 18:17,tracking lost
5053,1.0,4887.0,web_visit,01-21-2024 03:00,Firefox
5054,9.0,4046.0,EMAIL_CLICK,01-12-2024 20:21,tracking lost
5055,5.0,4134.0,EMAIL_CLICK,19/01/2024 02:35,
5056,3.0,3175.0,FORMFILL,01-09-2024 07:55,unknown
5057,1.0,4109.0,EMAIL_CLICK,01-19-2024 16:26,
5058,9.0,2652.0,Email Open,2024-01-03 03:00:00,Firefox
5059,11.0,1848.0,EMAIL_CLICK,22/01/2024 12:56,unknown
5060,9.0,1913.0,web_visit,2024-01-03 08:00:00,
5061,10.0,1466.0,web-visit,2024-01-15 08:39:00,
5062,13.0,1805.0,FORMFILL,2024-01-06 18:24:00,Browser: Chrome
5063,4.0,1053.0,FORMFILL,01-06-2024 07:13,Firefox
5064,10.0,3017.0,FORMFILL,07/01/2024 14:31,
5065,5.0,4401.0,FORMFILL,01-08-2024 23:09,
5066,7.0,1446.0,FORMFILL,25/01/2024 21:26,utm=xyz
5067,6.0,2368.0,web_visit,05/01/2024 17:10,
5068,9.0,4391.0,web_visit,03/01/2024 06:24,
5069,14.0,2228.0,email_open,01-02-2024 18:52,unknown
5070,11.0,4335.0,FORMFILL,2024-01-20 23:51:00,
5071,9.0,2632.0,form_fill,01/01/2024 23:08,utm=xyz
5072,15.0,3403.0,email_click,30/01/2024 21:36,
5073,11.0,2769.0,web_visit,2024-01-08 07:58:00,
5074,11.0,3327.0,web_visit,2024-01-28 20:10:00,
5075,15.0,1463.0,FORMFILL,03/01/2024 05:42,utm=xyz
5076,9.0,2575.0,FORMFILL,01-13-2024 15:30,unknown
5077,9.0,1868.0,Email Open,2024-01-20 18:01:00,Firefox
5078,1.0,1575.0,Email Open,01-15-2024 16:37,
5079,9.0,4153.0,web-visit,01-18-2024 09:47,unknown
5080,10.0,1975.0,EMAIL_CLICK,24/01/2024 00:45,
5081,6.0,2749.0,Email Open,2024-01-26 16:26:00,unknown
5082,13.0,4401.0,,01-02-2024 23:25,
5083,7.0,1712.0,EMAIL_CLICK,21/01/2024 08:39,
5084,3.0,1392.0,form_fill,01-26-2024 20:39,Browser: Chrome
5085,9.0,4171.0,EMAIL_CLICK,04/01/2024 14:26,utm=xyz
5086,6.0,4930.0,Email Open,2024-01-08 04:39:00,tracking lost
5087,4.0,2077.0,web-visit,2024-01-29 19:12:00,unknown
5088,2.0,4619.0,email_click,09/01/2024 13:04,Firefox
5089,13.0,1624.0,email_click,08/01/2024 12:43,tracking lost
5090,2.0,4709.0,web-visit,2024-01-30 10:35:00,
5091,12.0,4464.0,EMAIL_CLICK,11/01/2024 00:48,Firefox
5092,2.0,3947.0,email_click,2024-01-25 17:04:00,Browser: Chrome
5093,1.0,2959.0,email_click,01-25-2024 19:05,Firefox
5094,15.0,4616.0,web-visit,2024-01-01 06:06:00,unknown
5095,1.0,1512.0,EMAIL_CLICK,2024-01-23 15:30:00,
5096,12.0,1416.0,email_click,2024-01-01 08:25:00,Browser: Chrome
5097,11.0,4699.0,web-visit,01-05-2024 11:50,Firefox
5098,14.0,1512.0,web_visit,01-20-2024 02:04,utm=xyz
5099,14.0,2438.0,Email Open,2024-01-12 00:45:00,
5100,9.0,4544.0,FORMFILL,2024-01-22 13:36:00,
5101,3.0,2030.0,EMAIL_CLICK,01-05-2024 00:26,Browser: Chrome
5102,12.0,3072.0,,01/01/2024 07:58,
5103,3.0,4883.0,EMAIL_CLICK,2024-01-18 07:51:00,
5104,1.0,1771.0,email_click,2024-01-14 20:26:00,utm=xyz
5105,4.0,4730.0,Email Open,14/01/2024 01:56,Firefox
5106,15.0,1604.0,EMAIL_CLICK,01-07-2024 23:04,Firefox
5107,10.0,1736.0,email_click,25/01/2024 17:10,utm=xyz
5108,11.0,2702.0,form_fill,01-12-2024 09:01,
5109,8.0,2097.0,web_visit,29/01/2024 15:02,Firefox
5110,9.0,3999.0,FORMFILL,2024-01-29 19:05:00,
5111,8.0,2825.0,FORMFILL,01-30-2024 01:42,Firefox
5112,13.0,2786.0,FORMFILL,2024-01-12 23:18:00,
5113,8.0,4262.0,web-visit,01-12-2024 14:30,Firefox
5114,12.0,4662.0,EMAIL_CLICK,04/01/2024 13:00,tracking lost
5115,14.0,1187.0,email_click,01-27-2024 00:02,utm=xyz
5116,10.0,1968.0,email_open,01-28-2024 16:41,utm=xyz
5117,4.0,4879.0,email_open,2024-01-28 22:43:00,
5118,15.0,4345.0,Email Open,27/01/2024 15:39,
5119,14.0,2948.0,email_open,01-15-2024 02:16,tracking lost
5120,14.0,2411.0,email_open,01-02-2024 11:24,
5121,4.0,2622.0,email_click,13/01/2024 16:22,
5122,3.0,4575.0,form_fill,10/01/2024 02:27,utm=xyz
5123,3.0,1904.0,web-visit,10/01/2024 02:58,
5124,8.0,1587.0,,13/01/2024 13:46,
5125,2.0,3125.0,FORMFILL,2024-01-13 14:33:00,
5126,1.0,3527.0,email_click,2024-01-10 17:16:00,Browser: Chrome
5127,10.0,1644.0,FORMFILL,01-06-2024 07:45,
5128,5.0,4721.0,Email Open,01-27-2024 09:57,utm=xyz
5129,4.0,3626.0,email_open,01-07-2024 23:35,utm=xyz
5130,14.0,3759.0,FORMFILL,2024-01-30 19:05:00,
5131,9.0,2173.0,web_visit,2024-01-02 05:58:00,tracking lost
5132,2.0,4238.0,,12/01/2024 06:43,
5133,1.0,4859.0,,01-04-2024 14:48,
5134,4.0,4668.0,EMAIL_CLICK,01-28-2024 16:14,Browser: Chrome
5135,12.0,1094.0,Email Open,15/01/2024 20:13,
5136,6.0,3751.0,,01-30-2024 02:49,
5137,11.0,4080.0,FORMFILL,2024-01-13 20:25:00,
5138,3.0,4131.0,email_open,2024-01-16 19:59:00,utm=xyz
5139,4.0,1635.0,email_click,2024-01-11 01:09:00,
5140,14.0,3037.0,form_fill,01/01/2024 21:07,
5141,4.0,3517.0,email_click,2024-01-04 01:22:00,
5142,8.0,4983.0,web_visit,01-22-2024 15:04,
5143,5.0,4772.0,FORMFILL,22/01/2024 19:45,
5144,13.0,3589.0,Email Open,10/01/2024 06:53,utm=xyz
5145,5.0,1096.0,Email Open,02/01/2024 05:32,unknown
5146,4.0,1882.0,email_click,2024-01-30 04:43:00,Firefox
5147,11.0,4363.0,email_click,23/01/2024 13:38,utm=xyz
5148,13.0,3889.0,Email Open,2024-01-14 03:47:00,utm=xyz
5149,9.0,2177.0,form_fill,01-04-2024 00:49,Firefox
5150,14.0,2321.0,web_visit,17/01/2024 08:42,
5151,9.0,4204.0,web_visit,2024-01-22 06:08:00,
5152,5.0,4948.0,email_click,2024-01-12 10:36:00,tracking lost
5153,6.0,1446.0,,14/01/2024 06:49,unknown
5154,12.0,3499.0,form_fill,2024-01-16 10:40:00,
5155,11.0,2544.0,email_click,2024-01-08 02:32:00,
5156,3.0,2374.0,Email Open,2024-01-28 12:31:00,tracking lost
5157,1.0,1169.0,email_open,2024-01-08 18:20:00,
5158,15.0,1320.0,EMAIL_CLICK,2024-01-08 15:46:00,
5159,11.0,4382.0,web_visit,2024-01-15 17:23:00,
5160,1.0,2068.0,web-visit,2024-01-19 17:22:00,utm=xyz
5161,7.0,2766.0,email_open,2024-01-24 10:18:00,tracking lost
5162,12.0,2422.0,email_open,12/01/2024 18:43,
5163,10.0,4195.0,form_fill,2024-01-17 01:10:00,
5164,12.0,3337.0,EMAIL_CLICK,01-14-2024 07:18,
5165,7.0,4985.0,web-visit,2024-01-22 06:49:00,unknown
5166,8.0,3896.0,email_open,01-28-2024 05:53,Firefox
5167,15.0,2108.0,EMAIL_CLICK,2024-01-07 03:08:00,Browser: Chrome
5168,13.0,4672.0,web_visit,23/01/2024 18:26,
5169,11.0,2957.0,FORMFILL,30/01/2024 03:23,Firefox
5170,1.0,4008.0,FORMFILL,29/01/2024 14:06,utm=xyz
5171,9.0,4042.0,FORMFILL,19/01/2024 10:27,
5172,8.0,4424.0,web_visit,01-04-2024 09:18,utm=xyz
5173,11.0,2442.0,FORMFILL,03/01/2024 19:33,Firefox
5174,4.0,4951.0,email_click,18/01/2024 14:57,
5175,15.0,1447.0,,2024-01-11 20:42:00,Browser: Chrome
5176,7.0,2243.0,form_fill,01-02-2024 05:36,Firefox
5177,1.0,2010.0,FORMFILL,07/01/2024 08:23,
5178,1.0,1196.0,email_click,01-23-2024 20:23,tracking lost
5179,10.0,4506.0,email_click,2024-01-07 15:47:00,tracking lost
5180,6.0,1766.0,form_fill,19/01/2024 14:50,
5181,10.0,1791.0,email_click,2024-01-11 05:25:00,
5182,9.0,4076.0,Email Open,2024-01-17 16:31:00,Firefox
5183,7.0,1361.0,form_fill,10/01/2024 07:11,unknown
5184,3.0,1198.0,form_fill,2024-01-01 10:32:00,tracking lost
